leagueID,date,home,away,favorite_gap,fg_source,fg_books,home_1h_cornerKicks,home_1h_yellowCards,home_1h_offsides,home_1h_shots_onGoal,home_1h_fouls,home_1h_shots,home_1h_points,home_1h_possessionPercent,home_2h_cornerKicks,home_2h_yellowCards,home_2h_offsides,home_2h_shots_onGoal,home_2h_fouls,home_2h_shots,home_2h_points,home_2h_possessionPercent,home_game_cornerKicks,home_game_yellowCards,home_game_offsides,home_game_shots_onGoal,home_game_fouls,home_game_shots,home_game_points,home_game_possessionPercent,away_1h_cornerKicks,away_1h_yellowCards,away_1h_offsides,away_1h_shots_onGoal,away_1h_fouls,away_1h_shots,away_1h_points,away_1h_possessionPercent,away_2h_cornerKicks,away_2h_yellowCards,away_2h_offsides,away_2h_shots_onGoal,away_2h_fouls,away_2h_shots,away_2h_points,away_2h_possessionPercent,away_game_cornerKicks,away_game_yellowCards,away_game_offsides,away_game_shots_onGoal,away_game_fouls,away_game_shots,away_game_points,away_game_possessionPercent
INTERNATIONAL_SOCCER,2026-06-07,DEN,UKR,0.8185,sgo_fairodds,1,,,,,,,2,,,,,,,,0,,,,,,,,2,,,,,,,,1,,,,,,,,0,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-07,KOS,AND,,none,0,,,,,,,1,,,,,,,,2,,,,,,,,3,,,,,,,,0,,,,,,,,0,,,,,,,,0,
INTERNATIONAL_SOCCER,2026-06-07,CRO,SLO,0.2294,sgo_fairodds,1,,,,,,,0,,,,,,,,2,,,,,,,,2,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-07,MOR,NOR,-0.2286,sgo_fairodds,1,,,,,,,1,,,,,,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-07,GRE,ITA,-0.8143,sgo_fairodds,1,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-07,ECU,GUA,,none,0,,,,,,,1,,,,,,,,2,,,,,,,,3,,,,,,,,0,,,,,,,,0,,,,,,,,0,
INTERNATIONAL_SOCCER,2026-06-07,JOR,COL,-0.7986,sgo_fairodds,1,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,2,
INTERNATIONAL_SOCCER,2026-06-08,SRI,BHU,0.8044,sgo_fairodds,1,,,,,,,1,,,,,,,,3,,,,,,,,4,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-08,NED,UZB,0.805,sgo_fairodds,1,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-08,GEQ,COM,,none,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-08,NIG,MRT,-0.0204,sgo_fairodds,1,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-08,FRA,NIR,,none,0,,,,,,,1,,,,,,,,2,,,,,,,,3,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-09,PER,ESP,-0.8224,sgo_fairodds,1,,,,,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,1,,,,,,,,3,
INTERNATIONAL_SOCCER,2026-06-09,VAN,FIJ,,none,0,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,2,,,,,,,,0,,,,,,,,2,
INTERNATIONAL_SOCCER,2026-06-09,CHN,THA,0.3673,sgo_fairodds,1,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,
INTERNATIONAL_SOCCER,2026-06-09,CAM,HKG,0.7675,sgo_fairodds,1,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,
INTERNATIONAL_SOCCER,2026-06-09,INA,MOZ,0.8021,sgo_fairodds,1,,,,,,,1,,,,,,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,
INTERNATIONAL_SOCCER,2026-06-09,KGZ,PSE,-0.121,sgo_fairodds,1,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,
INTERNATIONAL_SOCCER,2026-06-09,ETH,MAW,,none,0,,,,,,,1,,,,,,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-09,TJK,IND,0.3859,sgo_fairodds,1,,,,,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-09,ARM,MDA,0.4742,sgo_fairodds,1,,,,,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,1,,,,,,,,1,
INTERNATIONAL_SOCCER,2026-06-09,DCO,CHI,-0.7907,sgo_fairodds,1,,,,,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,2,,,,,,,,2,
INTERNATIONAL_SOCCER,2026-06-09,BLR,BUR,-0.0462,sgo_fairodds,1,,,,,,,0,,,,,,,,2,,,,,,,,2,,,,,,,,0,,,,,,,,2,,,,,,,,2,
EPL,2026-04-18,BRE,FUL,0.2503,sgo_devig_ml,7,4,0,1,1,2,5,0,40,5,0,0,3,6,8,0,56,9,0,1,4,8,13,0,48,2,1,0,0,6,5,0,60,1,0,1,0,7,6,0,44,3,1,1,0,13,11,0,52
EPL,2026-04-18,LEE,WOL,0.6308,sgo_devig_ml,7,3,0,0,5,4,11,2,53,2,2,0,1,5,6,1,60,5,2,0,6,9,17,3,56,4,0,0,1,6,3,0,47,2,1,1,1,11,4,0,40,6,1,1,2,17,7,0,44
EPL,2026-04-18,NEW,BOU,-0.1478,sgo_devig_ml,7,1,0,1,1,3,5,0,53,1,2,1,2,8,7,1,54,2,2,1,3,11,12,1,54,2,0,1,2,5,8,1,47,1,4,0,1,7,4,1,46,3,4,1,3,12,12,2,46
EPL,2026-04-18,TOT,BHA,0.2062,sgo_devig_ml,6,5,1,1,2,9,7,1,46,2,2,1,4,5,6,1,39,7,3,2,6,14,13,2,42,3,1,0,2,10,3,1,54,2,0,0,1,4,7,1,61,5,1,0,3,14,10,2,58
EPL,2026-04-18,CHE,MUN,-0.6691,sgo_devig_ml,6,2,1,2,2,8,6,0,57,5,0,0,1,4,15,0,62,7,1,2,3,12,21,0,60,0,1,0,1,6,2,1,43,1,2,0,0,7,2,0,38,1,3,0,1,13,4,1,40
EPL,2026-04-19,NFO,BUR,0.508,sgo_devig_ml,6,2,0,1,1,5,3,0,52,2,0,1,4,3,7,4,51,4,0,2,4,8,10,4,51,1,0,0,2,6,2,1,48,3,2,0,1,6,2,0,49,4,2,0,3,12,4,1,49
EPL,2026-04-19,AVL,SUN,0.4845,sgo_devig_ml,6,2,0,0,2,4,5,2,55,2,1,0,5,7,10,2,45,4,1,0,7,11,15,4,50,4,0,3,2,5,4,1,45,1,3,0,5,6,6,2,55,5,3,3,7,11,10,3,50
EPL,2026-04-19,EVE,LIV,-0.1212,sgo_devig_ml,7,1,1,2,2,1,5,0,45,0,1,2,2,7,5,1,42,1,2,4,4,8,10,1,44,5,0,0,4,7,6,1,55,1,0,0,2,5,8,1,58,6,0,0,6,12,14,2,56
EPL,2026-04-19,MCI,ARS,0.6117,sgo_devig_ml,6,3,0,0,2,4,8,1,60,5,2,0,3,1,7,1,58,8,2,0,5,5,15,2,59,4,1,2,1,8,3,1,40,1,1,2,2,4,6,0,42,5,2,4,3,12,9,1,41
EPL,2026-04-20,CRY,WHU,0.1131,sgo_devig_ml,7,0,1,0,0,8,5,0,49,4,1,0,1,5,4,0,59,4,2,0,1,13,9,0,54,2,0,2,2,7,4,0,51,4,1,0,2,5,5,0,41,6,1,2,4,12,9,0,46
EPL,2026-04-21,BHA,CHE,0.5444,sgo_devig_ml,6,4,0,0,4,6,7,1,60,2,1,0,5,9,8,2,48,6,1,0,9,15,15,3,54,3,1,1,0,3,1,0,40,2,0,3,0,2,5,0,52,5,1,4,0,5,6,0,46
EPL,2026-04-22,BOU,LEE,0.3349,sgo_devig_ml,6,5,2,0,2,4,6,0,61,7,1,1,5,3,11,2,59,12,3,1,7,7,17,2,60,0,0,1,1,5,1,0,39,1,0,0,2,5,9,2,41,1,0,1,3,10,10,2,40
EPL,2026-04-22,BUR,MCI,-0.8465,sgo_devig_ml,7,1,,2,1,6,5,0,34,2,,2,0,4,4,0,35,3,,4,1,10,9,0,35,6,,1,6,5,13,1,66,5,,0,3,7,15,0,65,11,,1,9,12,28,1,65
EPL,2026-04-24,SUN,NFO,-0.4273,sgo_devig_ml,6,1,0,0,1,5,5,0,61,2,2,1,3,8,9,0,62,3,2,1,4,13,14,0,61,6,0,0,5,4,9,4,39,0,5,1,1,11,1,1,38,6,5,1,6,15,10,5,39
EPL,2026-04-25,FUL,AVL,0.5761,sgo_devig_ml,6,1,0,3,5,8,8,1,53,1,2,4,1,6,5,0,26,2,2,7,6,14,13,1,39,4,0,0,1,8,5,0,47,1,2,0,0,4,5,0,74,5,2,0,1,12,10,0,61
EPL,2026-04-25,WHU,EVE,0.0057,sgo_devig_ml,6,2,0,0,0,5,7,0,48,1,3,1,3,4,3,2,41,3,3,1,3,9,10,2,44,1,1,1,1,5,4,0,52,3,3,1,2,6,7,1,59,4,4,2,3,11,11,1,56
EPL,2026-04-25,WOL,TOT,-0.3937,sgo_devig_ml,7,3,1,1,0,4,2,0,31,2,2,0,2,4,9,0,57,5,3,1,2,8,11,0,41,3,0,0,0,3,5,0,69,2,4,2,2,11,6,1,43,5,4,2,2,14,11,1,59
EPL,2026-04-25,LIV,CRY,0.7255,sgo_devig_ml,7,3,0,1,2,6,7,2,57,2,1,0,1,4,2,1,49,5,1,1,3,10,9,3,53,6,2,3,4,3,8,0,43,2,1,1,3,7,6,1,51,8,3,4,7,10,14,1,47
EPL,2026-04-25,ARS,NEW,0.7503,sgo_devig_ml,7,3,0,0,2,4,3,1,51,4,2,2,2,9,8,0,39,7,2,2,4,13,11,1,45,1,0,0,2,5,9,0,49,1,2,1,1,5,4,0,61,2,2,1,3,10,13,0,55
EPL,2026-04-27,MUN,BRE,0.6044,sgo_devig_ml,7,5,1,1,5,2,8,2,46,2,1,0,1,4,3,0,43,7,2,1,6,6,11,2,45,5,1,1,2,3,6,0,54,3,3,1,2,6,6,1,57,8,4,2,4,9,12,1,55
EPL,2026-05-01,LEE,BUR,0.7291,sgo_devig_ml,7,2,2,0,2,4,9,1,61,3,2,0,6,8,9,2,34,5,4,0,8,12,18,3,48,0,2,0,0,7,2,0,39,0,1,1,3,4,7,1,66,0,3,1,3,11,9,1,52
EPL,2026-05-02,WOL,SUN,0.0455,sgo_devig_ml,6,4,0,0,3,6,8,0,51,2,0,1,4,5,12,1,64,6,0,1,7,11,20,1,58,2,1,0,2,6,4,1,49,1,3,0,1,5,6,0,36,3,4,0,2,11,10,1,42
EPL,2026-05-02,BRE,WHU,0.5782,sgo_devig_ml,7,0,0,0,3,5,7,1,45,2,1,0,3,3,7,2,52,2,1,0,6,8,14,3,48,5,0,1,4,4,9,0,55,1,3,0,0,8,4,0,48,6,3,1,4,12,13,0,52
EPL,2026-05-02,NEW,BHA,0.5721,sgo_devig_ml,6,2,0,1,5,5,8,2,31,0,3,0,1,5,5,1,35,2,3,1,6,10,13,3,33,4,2,0,1,6,5,0,69,6,1,1,3,6,8,1,65,10,3,1,4,12,13,1,67
EPL,2026-05-02,ARS,FUL,0.7391,sgo_devig_ml,7,2,0,3,6,1,14,3,62,1,0,4,3,6,4,0,45,3,0,7,9,7,18,3,54,1,1,0,0,7,2,0,38,3,0,0,1,5,8,0,55,4,1,0,1,12,10,0,46
EPL,2026-05-03,BOU,CRY,0.6861,sgo_devig_ml,7,7,0,1,4,5,10,2,51,0,0,2,1,5,6,1,48,7,0,3,5,10,16,3,49,0,2,0,0,5,0,0,49,1,0,0,1,6,7,0,52,1,2,0,1,11,7,0,51
EPL,2026-05-03,MUN,LIV,0.5443,sgo_devig_ml,6,2,0,3,3,4,8,2,38,1,2,0,3,8,10,1,37,3,2,3,6,12,18,3,38,0,0,3,1,7,4,0,62,2,2,0,4,4,9,2,63,2,2,3,5,11,13,2,62
EPL,2026-05-03,AVL,TOT,-0.5262,sgo_devig_ml,6,0,0,0,0,6,0,0,38,5,2,2,1,6,5,1,55,5,2,2,1,12,5,1,46,3,2,2,4,5,8,2,62,2,3,2,1,7,2,0,45,5,5,4,5,12,10,2,54
EPL,2026-05-04,CHE,NFO,-0.2862,sgo_devig_ml,7,4,1,0,3,6,9,0,68,6,2,1,2,6,12,1,67,10,3,1,5,12,21,1,68,1,1,0,3,5,4,2,32,0,0,2,1,5,2,1,33,1,1,2,4,10,6,3,32
EPL,2026-05-04,EVE,MCI,0.2098,sgo_devig_ml,7,2,1,3,0,6,3,0,24,3,3,1,6,9,11,3,26,5,4,4,6,15,14,3,25,6,0,0,2,2,12,1,76,3,1,0,2,3,9,2,74,9,1,0,4,5,21,3,75
EPL,2026-05-09,LIV,CHE,0.25,sgo_devig_ml,7,1,0,1,1,7,3,1,49,4,2,1,2,10,5,0,49,5,2,2,3,17,8,1,49,1,0,0,3,6,5,1,51,1,4,2,1,11,1,0,51,2,4,2,3,17,6,1,51
EPL,2026-05-09,FUL,BOU,-0.5944,sgo_devig_ml,6,4,0,1,1,7,7,0,59,7,4,0,1,5,7,0,62,11,4,1,2,12,14,0,60,2,0,2,0,8,3,0,41,0,2,1,5,13,7,1,38,2,2,3,5,21,10,1,40
EPL,2026-05-09,SUN,MUN,-0.245,sgo_devig_ml,7,4,0,1,3,8,10,0,52,2,0,0,1,4,5,0,49,6,0,1,4,12,15,0,51,4,0,0,0,5,4,0,48,3,3,0,1,6,7,0,51,7,3,0,1,11,11,0,49
EPL,2026-05-09,BHA,WOL,0.7614,sgo_devig_ml,6,3,1,0,3,4,7,2,75,4,0,1,3,5,6,1,69,7,1,1,6,9,13,3,72,0,0,1,0,5,0,0,25,1,2,2,1,6,5,0,31,1,2,3,1,11,5,0,28
EPL,2026-05-09,MCI,BRE,0.6943,sgo_devig_ml,7,6,1,0,4,4,15,0,69,4,3,0,6,4,10,3,50,10,4,0,10,8,25,3,59,0,0,1,0,4,1,0,31,2,2,1,2,10,3,0,50,2,2,2,2,14,4,0,41
EPL,2026-05-10,NFO,NEW,-0.1691,sgo_devig_ml,6,2,0,0,2,7,7,0,45,0,2,1,4,9,10,1,47,2,2,1,6,16,17,1,46,1,0,0,1,6,5,0,55,0,0,0,5,5,11,1,53,1,0,0,6,11,16,1,54
EPL,2026-05-10,BUR,AVL,-0.552,sgo_devig_ml,7,1,0,0,2,9,7,1,32,1,1,1,4,8,8,1,35,2,1,1,6,17,15,2,34,6,0,1,3,5,12,1,68,2,1,1,4,3,6,1,65,8,1,2,7,8,18,2,66
EPL,2026-05-10,CRY,EVE,-0.0975,sgo_devig_ml,6,3,0,0,3,2,9,1,50,2,0,1,5,3,12,1,67,5,0,1,8,5,21,2,59,6,2,1,2,9,7,1,50,4,0,1,4,4,6,1,33,10,2,2,6,13,13,2,41
EPL,2026-05-10,WHU,ARS,-0.5487,sgo_devig_ml,7,1,2,,1,7,3,0,34,3,1,,2,7,6,0,39,4,3,,3,14,9,0,36,2,0,,2,2,10,0,66,1,4,,2,10,5,1,61,3,4,,4,12,15,1,64
EPL,2026-05-11,TOT,LEE,0.3087,sgo_devig_ml,7,6,1,1,2,2,10,0,62,8,2,0,1,10,6,1,53,14,3,1,3,12,16,1,57,1,0,2,1,4,3,0,38,1,1,1,3,3,8,1,47,2,1,3,4,7,11,1,43
EPL,2026-05-13,MCI,CRY,0.7728,sgo_devig_ml,6,6,0,0,3,5,10,2,75,3,0,0,1,5,5,1,70,9,0,0,4,10,15,3,72,2,0,4,1,4,3,0,25,2,2,0,1,3,3,0,30,4,2,4,2,7,6,0,28
EPL,2026-05-15,AVL,LIV,0.3218,sgo_devig_ml,6,1,2,1,2,7,4,1,44,3,1,1,7,5,10,3,46,4,3,2,9,12,14,4,45,3,0,2,2,3,5,0,56,6,1,1,3,6,11,2,54,9,1,3,5,9,16,2,55
EPL,2026-05-17,MUN,NFO,0.6513,sgo_devig_ml,6,2,0,0,2,5,10,1,51,5,2,0,6,6,19,2,45,7,2,0,8,11,29,3,49,4,0,0,1,3,4,0,49,2,1,1,3,2,7,2,55,6,1,1,4,5,11,2,51
EPL,2026-05-17,WOL,FUL,-0.3381,sgo_devig_ml,5,1,0,1,2,6,5,1,29,2,1,0,1,14,6,0,33,3,1,1,3,20,11,1,31,4,0,0,3,4,7,1,71,2,0,2,2,4,6,0,67,6,0,2,5,8,13,1,69
EPL,2026-05-17,LEE,BHA,-0.2896,sgo_devig_ml,6,5,0,2,0,4,2,0,36,2,1,1,1,5,5,1,32,7,1,3,1,9,7,1,34,3,0,2,3,4,6,0,64,5,0,0,5,3,13,0,68,8,0,2,8,7,19,0,66
EPL,2026-05-17,EVE,SUN,0.0751,sgo_devig_ml,5,2,1,0,3,5,5,1,39,1,2,0,1,9,5,0,60,3,3,0,4,14,10,1,49,0,0,0,0,4,4,0,61,2,0,1,3,5,3,3,40,2,0,1,3,9,7,3,51
EPL,2026-05-17,BRE,CRY,0.336,sgo_devig_ml,5,5,0,2,1,4,3,1,54,4,1,0,2,3,11,1,63,9,1,2,3,7,14,2,58,4,0,0,4,1,13,1,46,0,3,1,1,4,3,1,37,4,3,1,5,5,16,2,42
EPL,2026-05-17,NEW,WHU,0.5355,sgo_devig_ml,6,6,0,0,3,4,5,2,57,3,1,2,4,4,10,1,54,9,1,2,7,8,15,3,56,1,0,1,2,3,4,0,43,0,3,1,6,8,11,1,46,1,3,2,8,11,15,1,44
EPL,2026-05-18,ARS,BUR,0.8672,sgo_devig_ml,5,3,0,0,2,1,9,1,72,0,1,1,1,6,4,0,48,3,1,1,3,7,13,1,61,3,1,0,0,7,3,0,28,0,2,0,0,9,2,0,52,3,3,0,0,16,5,0,39
EPL,2026-05-19,BOU,MCI,0.0112,sgo_devig_ml,6,1,1,1,1,6,2,1,43,6,3,1,1,10,8,0,48,7,4,2,2,16,10,1,45,2,0,1,3,4,5,0,57,4,2,1,2,3,9,1,52,6,2,2,5,7,14,1,55
EPL,2026-05-19,CHE,TOT,,none,0,,,,,,,1,,,,,,,,,,3,4,1,4,11,9,2,44,,,,,,,0,,,,,,,,,,4,3,1,3,18,9,1,56
EPL,2026-05-19,CHE,TOT,,none,0,2,0,1,2,3,5,1,49,1,4,0,2,8,4,1,39,3,4,1,4,11,9,2,44,2,2,1,0,9,2,0,51,2,1,1,3,9,7,1,61,4,3,1,3,18,9,1,56
EPL,2026-05-24,NFO,BOU,-0.2535,sgo_devig_ml,5,3,0,1,4,4,10,1,52,3,1,2,1,7,5,0,39,6,1,3,5,11,15,1,45,1,1,1,0,4,9,0,48,2,0,0,4,3,8,1,61,3,1,1,4,7,17,1,55
EPL,2026-05-24,WHU,LEE,0.6747,sgo_devig_ml,5,2,0,0,4,4,7,0,50,4,0,0,5,7,9,3,34,6,0,0,9,11,16,3,42,1,2,1,1,10,6,0,50,3,1,0,2,4,7,0,66,4,3,1,3,14,13,0,58
EPL,2026-05-24,SUN,CHE,0.3682,sgo_devig_ml,5,4,1,0,3,10,10,1,48,2,4,2,3,5,11,1,42,6,5,2,6,15,21,2,45,0,0,0,1,3,4,0,52,2,5,1,2,9,4,1,58,2,5,1,3,12,8,1,55
EPL,2026-05-24,BHA,MUN,-0.3751,sgo_devig_ml,5,0,0,0,0,8,4,0,53,0,0,1,2,3,9,0,49,0,0,1,2,11,13,0,51,1,1,0,2,2,3,2,47,2,0,0,5,6,8,1,51,3,1,0,7,8,11,3,49
EPL,2026-05-24,FUL,NEW,0.5033,sgo_devig_ml,5,3,0,0,3,3,9,1,48,3,2,1,3,10,12,1,43,6,2,1,6,13,21,2,46,2,0,1,2,5,2,0,52,4,2,0,0,1,5,0,57,6,2,1,2,6,7,0,54
EPL,2026-05-24,LIV,BRE,0.388,sgo_devig_ml,5,8,0,0,3,3,13,0,61,6,2,1,5,6,11,1,59,14,2,1,8,9,24,1,60,1,0,0,1,2,2,0,39,1,3,0,1,7,9,1,41,2,3,0,2,9,11,1,40
EPL,2026-05-24,CRY,ARS,-0.7407,sgo_devig_ml,5,1,0,0,1,4,1,0,37,2,0,1,2,5,7,1,42,3,0,1,3,9,8,1,39,0,0,0,4,5,9,1,63,4,1,0,3,7,8,1,58,4,1,0,7,12,17,2,61
EPL,2026-05-24,BUR,WOL,0.065,sgo_devig_ml,5,3,1,0,2,6,5,0,72,4,1,0,6,4,11,1,68,7,2,0,8,10,16,1,70,6,1,0,3,8,8,1,28,1,1,3,1,3,8,0,32,7,2,3,4,11,16,1,30
EPL,2026-05-24,MCI,AVL,-0.2613,sgo_devig_ml,5,7,0,0,3,1,12,1,57,2,1,1,1,7,4,0,46,9,1,1,3,8,16,1,52,0,0,0,0,4,0,0,43,4,0,1,5,0,12,2,54,4,0,1,5,4,12,2,48
EPL,2026-05-24,TOT,EVE,0.5377,sgo_devig_ml,6,4,0,,1,7,14,1,66,3,3,,1,8,6,0,36,7,3,,2,15,20,1,50,2,1,,0,9,5,0,34,5,1,,1,9,5,0,64,7,2,,1,18,10,0,50
UEFA_CHAMPIONS_LEAGUE,2026-04-15,ARS,SCP,0.5169,sgo_devig_ml,3,3,0,0,1,3,8,0,56,5,0,0,0,4,7,0,44,8,0,0,1,7,15,0,50,1,0,1,0,6,3,0,44,2,1,0,1,5,5,0,56,3,1,1,1,11,8,0,50
UEFA_CHAMPIONS_LEAGUE,2026-04-15,FCB,RMA,0.3284,sgo_devig_ml,3,7,1,1,5,4,10,2,66,2,0,1,4,6,11,2,71,9,1,2,9,10,21,4,69,0,1,1,3,2,5,3,34,2,3,0,2,10,7,0,29,2,4,1,5,12,12,3,31
UEFA_CHAMPIONS_LEAGUE,2026-04-28,PSG,FCB,0.8366,sgo_devig_ml,3,2,1,2,3,,9,3,49,0,2,0,2,,3,2,35,2,3,2,5,12,12,5,43,1,0,1,3,,3,2,51,4,0,1,5,,7,2,65,5,0,1,8,10,10,4,57
UEFA_CHAMPIONS_LEAGUE,2026-04-29,ATM,ARS,-0.0546,sgo_devig_ml,3,1,0,0,1,3,5,0,48,5,1,0,3,4,13,1,55,6,1,0,4,7,18,1,52,1,0,1,1,3,6,1,52,0,0,0,1,8,5,0,45,1,0,1,2,11,11,1,48
UEFA_CHAMPIONS_LEAGUE,2026-05-05,ARS,ATM,0.8505,sgo_devig_ml,3,3,0,0,2,5,7,1,68,2,1,1,0,5,6,0,36,5,1,1,2,10,13,1,53,0,0,2,0,4,2,0,32,2,2,0,2,9,7,0,64,2,2,2,2,13,9,0,47
UEFA_CHAMPIONS_LEAGUE,2026-05-06,FCB,PSG,-0.5486,sgo_devig_ml,3,0,1,1,1,6,9,0,58,1,2,0,5,5,9,1,73,1,3,1,6,11,18,1,66,4,2,0,3,5,6,1,42,4,1,0,4,7,9,0,27,8,3,0,7,12,15,1,34
UEFA_CHAMPIONS_LEAGUE,2026-05-30,PSG,ARS,0.1876,sgo_devig_ml,3,4,0,0,1,4,6,0,77,6,1,0,2,5,12,1,74,11,2,0,4,11,21,5,75,0,0,1,1,4,3,1,23,0,2,2,0,8,1,0,26,3,4,3,1,17,7,4,25
BUNDESLIGA,2026-04-17,STP,KOE,-0.0699,sgo_devig_ml,5,3,0,1,3,2,6,0,57,5,4,2,3,4,7,1,39,8,4,3,6,6,13,1,49,2,0,0,0,2,6,0,43,3,1,1,1,0,4,1,61,5,1,1,1,2,10,1,51
BUNDESLIGA,2026-04-18,FCU,WOB,-0.3278,sgo_devig_ml,5,3,0,0,2,4,8,0,44,8,1,0,5,9,17,1,66,11,1,0,7,13,25,1,54,4,0,0,3,6,3,1,56,0,1,1,1,9,2,1,34,4,1,1,4,15,5,2,46
BUNDESLIGA,2026-04-18,SVW,HSV,0.6281,sgo_devig_ml,5,2,1,1,4,8,6,1,61,5,3,0,6,6,12,2,53,7,4,1,10,14,18,3,57,0,1,1,2,6,5,1,39,3,2,0,1,8,6,0,47,3,3,1,3,14,11,1,43
BUNDESLIGA,2026-04-18,B04,FCA,0.6273,sgo_devig_ml,5,5,0,1,6,1,14,1,66,6,2,0,4,4,21,0,76,11,2,1,10,5,35,1,71,3,0,0,1,4,7,1,34,1,1,0,4,4,4,1,24,4,1,0,5,8,11,2,29
BUNDESLIGA,2026-04-18,TSG,BVB,-0.0571,sgo_devig_ml,5,2,1,4,2,8,10,1,57,2,1,2,2,6,3,1,35,4,2,6,4,14,13,2,46,1,0,1,1,6,2,0,43,2,3,2,2,5,6,1,65,3,3,3,3,11,8,1,54
BUNDESLIGA,2026-04-18,SGE,RBL,-0.5599,sgo_devig_ml,5,1,0,3,3,3,5,1,54,3,0,0,2,4,10,0,48,4,0,3,5,7,15,1,51,2,1,0,2,4,9,1,46,4,0,0,6,3,10,2,52,6,1,0,8,7,19,3,49
BUNDESLIGA,2026-04-19,SCF,SCH,0.372,sgo_devig_ml,5,4,0,0,2,5,10,1,51,1,1,1,2,5,7,1,41,5,1,1,4,10,17,2,46,1,0,1,1,4,4,0,49,3,0,0,1,5,9,1,59,4,0,1,2,9,13,1,54
BUNDESLIGA,2026-04-19,FCB,VFB,0.7589,sgo_devig_ml,5,4,,4,4,4,14,3,57,7,,2,5,2,14,1,74,11,,6,9,6,28,4,66,3,,1,3,0,5,1,43,0,,0,4,3,6,1,26,3,,1,7,3,11,2,34
BUNDESLIGA,2026-04-19,BMG,M05,0.6267,sgo_devig_ml,5,0,0,0,2,5,6,1,49,0,5,0,2,7,3,0,27,0,5,0,4,12,9,1,38,3,2,1,3,5,9,0,51,3,0,1,4,3,8,1,73,6,2,2,7,8,17,1,62
BUNDESLIGA,2026-04-24,RBL,FCU,0.7239,sgo_devig_ml,5,5,1,0,6,3,9,2,68,5,0,1,4,3,11,1,67,10,1,1,10,6,20,3,67,1,0,1,0,7,0,0,32,3,1,2,1,3,4,1,33,4,1,3,1,10,4,1,33
BUNDESLIGA,2026-04-25,WOB,BMG,0.0769,sgo_devig_ml,5,3,0,1,2,6,4,0,39,5,1,0,2,5,8,0,48,8,1,1,4,11,12,0,44,5,0,2,2,2,8,0,61,0,3,2,0,3,2,0,52,5,3,4,2,5,10,0,56
BUNDESLIGA,2026-04-25,FCA,SGE,-0.0141,sgo_devig_ml,5,5,0,1,1,5,7,1,40,4,1,0,2,6,10,0,39,9,1,1,3,11,17,1,40,1,1,0,2,5,7,0,60,6,1,1,5,8,13,1,61,7,2,1,7,13,20,1,60
BUNDESLIGA,2026-04-25,KOE,B04,-0.5899,sgo_devig_ml,5,0,1,1,4,6,8,0,36,2,0,0,6,5,17,1,51,2,1,1,10,11,25,1,44,5,1,1,2,3,6,1,64,0,1,1,1,2,2,1,49,5,2,2,3,5,8,2,56
BUNDESLIGA,2026-04-25,M05,FCB,-0.5022,sgo_devig_ml,5,2,1,0,7,5,11,3,28,2,0,1,1,9,10,0,33,4,1,1,8,14,21,3,30,2,1,0,0,7,2,0,72,2,1,0,6,3,9,4,67,4,2,0,6,10,11,4,70
BUNDESLIGA,2026-04-25,SCH,STP,0.6914,sgo_devig_ml,5,1,0,0,2,6,5,1,45,5,0,1,3,1,7,1,45,6,0,1,5,7,12,2,45,3,0,1,1,2,7,0,55,3,1,2,1,4,4,0,55,6,1,3,2,6,11,0,55
